11670,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11671,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11672,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11673,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11674,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11675,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11676,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11677,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11678,1134,2019-07-12 13:49:17.954539+00,2019-07-12 13:49:17.954539+00
11679,1136,2019-07-12 13:49:39.243867+00,2019-07-12 13:49:39.243867+00
11680,1136,2019-07-12 13:49:39.243867+00,2019-07-12 13:49:39.243867+00
11681,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11682,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11683,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11684,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11685,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11686,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11687,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11688,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11689,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11690,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11691,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11692,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11693,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11694,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11695,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11696,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11697,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11698,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11699,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11700,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11701,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11702,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11703,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11704,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11705,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11706,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11707,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11708,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11709,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11710,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11711,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11712,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11713,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11714,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11715,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11716,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11717,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11718,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11719,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11720,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11721,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11722,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11723,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11724,1140,2019-07-12 16:53:37.430999+00,2019-07-12 16:53:37.430999+00
11725,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11726,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11727,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11728,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11729,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11730,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11731,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11732,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11733,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11734,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11735,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11736,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11737,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11738,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11739,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11740,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11741,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11742,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11743,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11744,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11745,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11746,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11747,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11748,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11749,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11750,1145,2019-07-12 16:54:58.363552+00,2019-07-12 16:54:58.363552+00
11751,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11752,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11753,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11754,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11755,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11756,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11757,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11758,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11759,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11760,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11761,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11762,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11763,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11764,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11765,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11766,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11767,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11768,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11769,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11770,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11771,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11772,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11773,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11774,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11775,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11776,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11777,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11778,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11779,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11780,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11781,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11782,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11783,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11784,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11785,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11786,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11787,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11788,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11789,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11790,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11791,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11792,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11793,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11794,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11795,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11796,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11797,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11798,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11799,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11800,1149,2019-07-12 16:55:45.145702+00,2019-07-12 16:55:45.145702+00
11801,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11802,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11803,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11804,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11805,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11806,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11807,1151,2019-07-12 16:58:17.288944+00,2019-07-12 16:58:17.288944+00
11808,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11809,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11810,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11811,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11812,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11813,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11814,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11815,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11816,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11817,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11818,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11819,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11820,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11821,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11822,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11823,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11824,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11825,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11826,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11827,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11828,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11829,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11830,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11831,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11832,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11833,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11834,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11835,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11836,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11837,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11838,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11839,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11840,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11841,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11842,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11843,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11844,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11845,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11846,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11847,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11848,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11849,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11850,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11851,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11852,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11853,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11854,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11855,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11856,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11857,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11858,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11859,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11860,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11861,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11862,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11863,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11864,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11865,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11866,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11867,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11868,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11869,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11870,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11871,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11872,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11873,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11874,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11875,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11876,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11877,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11878,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11879,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11880,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11881,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11882,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11883,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11884,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11885,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11886,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11887,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11888,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11889,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11890,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11891,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11892,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11893,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11894,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11895,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11896,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11897,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11898,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11899,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11900,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11901,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11902,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11903,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11904,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11905,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11906,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11907,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11908,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11909,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11910,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11911,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11912,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11913,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11914,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11915,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11916,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11917,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11918,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11919,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11920,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11921,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11922,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11923,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11924,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11925,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11926,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11927,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11928,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11929,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11930,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11931,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11932,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11933,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11934,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11935,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11936,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11937,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11938,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11939,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11940,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11941,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11942,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11943,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11944,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11945,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11946,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11947,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11948,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11949,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11950,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11951,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11952,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11953,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11954,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11955,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11956,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11957,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11958,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11959,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11960,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11961,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11962,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11963,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11964,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11965,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11966,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11967,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11968,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11969,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11970,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11971,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
11972,1155,2019-07-12 16:59:25.04678+00,2019-07-12 16:59:25.04678+00
